ID,Marka,Model,Miasto,Wojewodztwo,Moc,Poj. sil,Cena,Kraj poch.,Czy zabytek,Czy zarej. w Polsce,Czy bezwypadkowy,Czy Anglik,Serwisowany w ASO,Filtr DPF,Generacja,Rok prod.,Pierwsza rejestracja,Przebieg,Oferta od,Czy leasing,Rodzaj paliwa,Emisja CO2,Typ,Kolor,Stan,Czy pierwsz. właśc,Napęd,Skrzynia biegów,Data dodania
6080804971,lincoln,other,Gdańsk,Pomorskie,268,3700,69000,Stany Zjednoczone,False,False,,,,,,2010,,199000,Osoby prywatnej,,Benzyna,,SUV,Brązowy,Używane,,Na przednie koła,Automatyczna,2021-04-02 23:06:00
6074620437,lincoln,other,Olsztyn,Warmińsko-mazurskie,303,3700,73000,,False,,,,,,,2016,,160000,Osoby prywatnej,,Benzyna,,SUV,Czarny,Używane,,4x4 (dołączany automatycznie),Automatyczna,2021-04-01 16:34:00
6058531290,lincoln,town-car,Wierzbica,Mazowieckie,220,4601,28999,,False,False,,,,,,2005,,130000,Osoby prywatnej,,Benzyna,,Sedan,Złoty,Używane,,Na tylne koła,Automatyczna,2021-04-07 19:49:00
6078907956,lincoln,town-car,Ośno Lubuskie,Lubuskie,240,4600,42000,Stany Zjednoczone,False,False,True,,,,,2006,2008-11-07 00:00:00,216000,Osoby prywatnej,,Benzyna+LPG,,Sedan,Biały,Używane,,Na tylne koła,Automatyczna,2021-04-07 16:20:00
6081644308,lincoln,town-car,Jelenia Góra,Dolnośląskie,210,4601,18500,,False,False,True,,,,,1997,2004-09-22 00:00:00,220000,Osoby prywatnej,,Benzyna,,Sedan,Biały,Używane,,Na tylne koła,Automatyczna,2021-04-07 07:19:00
6082811601,lincoln,town-car,Poznań,Wielkopolskie,200,4601,24900,,False,False,,,,,,1999,,320500,Firmy,,Benzyna+LPG,,Sedan,Czarny,Używane,,Na tylne koła,Automatyczna,2021-04-06 15:16:00
6083322456,lincoln,town-car,Chodzież,Wielkopolskie,210,4601,12900,Stany Zjednoczone,False,False,,,,,,1996,1996-12-31 00:00:00,567000,Osoby prywatnej,,Benzyna,,Sedan,Biały,Używane,,Na tylne koła,Automatyczna,2021-04-06 10:21:00
6060963770,lincoln,town-car,Toruń,Kujawsko-pomorskie,240,4600,99000,Stany Zjednoczone,False,False,,,,,,2003,,199000,Osoby prywatnej,,Benzyna,,Sedan,Srebrny,Używane,,,Automatyczna,2021-04-05 18:15:00
6078693113,lincoln,town-car,Nowy Sącz,Małopolskie,204,7536,39900,,False,,,,,,,1978,,83124,Osoby prywatnej,,Benzyna,,Sedan,Niebieski,Używane,,,Automatyczna,2021-04-04 22:34:00
6083417271,lincoln,town-car,Łąg-Kolonia,Pomorskie,220,4601,19900,,False,False,,,,,,2001,,251000,Firmy,,Benzyna,,Sedan,Czarny,Używane,,Na tylne koła,Automatyczna,2021-04-04 09:21:00
6081214971,lincoln,town-car,Drezdenko,Lubuskie,220,4601,28300,,False,,,,,,,2003,,64000,Osoby prywatnej,,Benzyna,,Sedan,Złoty,Używane,,Na tylne koła,Automatyczna,2021-04-03 16:08:00
6078494158,lincoln,town-car,Morawica,Świętokrzyskie,230,4700,55000,,False,False,,,,,,2000,,200000,Osoby prywatnej,,Benzyna+LPG,,Sedan,Czarny,Używane,,Na tylne koła,Automatyczna,2021-04-03 11:35:00
6083913145,lincoln,town-car,Łódź,Łódzkie,200,4601,24598,,False,False,,,,,,2001,2001-01-01 00:00:00,299941,Osoby prywatnej,,Benzyna,,Sedan,Biały,Używane,,,Manualna,2021-04-02 16:09:00
6083211845,lincoln,town-car,Trzebnica,Dolnośląskie,200,4601,17500,,False,,,,,,,2000,,175000,Osoby prywatnej,,Benzyna,,Sedan,Biały,Używane,,Na tylne koła,Automatyczna,2021-04-02 08:54:00
6083892389,lincoln,town-car,Duszniki-Zdrój,Dolnośląskie,210,4601,39999,Niemcy,False,,True,,,,,1998,,143000,Firmy,,Benzyna,,Sedan,Czarny,Używane,,Na tylne koła,Automatyczna,2021-04-01 20:53:00
6083873232,lincoln,town-car,Paniówki,Śląskie,210,4601,13990,,False,False,,,,,,1996,1996-06-30 00:00:00,166690,Firmy,,Benzyna,,Sedan,Biały,Używane,,Na tylne koła,Automatyczna,2021-04-01 13:21:00
6083828141,lincoln,town-car,Szczecin,Zachodniopomorskie,210,4601,33000,,False,False,,,,,,1997,,215000,Osoby prywatnej,,Benzyna,,Sedan,Biały,Używane,,Na tylne koła,Automatyczna,2021-03-31 09:19:00
6078519190,lincoln,town-car,Białystok,Podlaskie,210,4598,20000,,False,,,,,,,1998,,163000,Osoby prywatnej,,Benzyna,,Sedan,Biały,Używane,,,Automatyczna,2021-03-30 20:19:00
6081187335,lincoln,town-car,Ozorków,Łódzkie,210,4601,15000,,False,False,,,,,,1998,,322000,Osoby prywatnej,,Benzyna,,Sedan,Biały,Używane,,Na tylne koła,Automatyczna,2021-03-30 16:56:00
6080932987,lincoln,town-car,Warszawa,Mazowieckie,220,4601,25900,Stany Zjednoczone,False,False,,,,,,2002,,136000,Firmy,,Benzyna,,Kombi,Inny kolor,Używane,,,Automatyczna,2021-03-29 12:20:00
